"adviceToOthers","completenessScore","cons","customerSupportRating","easeOfUseRating","functionalityRating","generalComments","globalReviewId","id","incentivized","isAuthenticated","overallRating","profilePictureUrl","pros","reasonForChoosing","reasonForSwitching","recommendationRating","reviewerAnonymityOn","reviewerCompanySize","reviewerFirstName","reviewerIndustry","reviewerJobTitle","reviewerLastName","sourceSite","timeUsedProduct","title","valueForMoneyRating","vendorReply","writtenOn","alternativesConsidered","switchedProducts"
null,0.45054531519661206,"The community still has to grow - i.e. detailed documentation is sometimes harder to find.  ",null,0.8,0.8,"Katalon's great layout makes it easy to get started - which is a big deal if you are testing for a fast-paced startup!","Capterra___1487293","1487293","VendorReferredIncentivized",FALSE,0.8,null,"The layout and tabbed view makes it really easy to navigate between different views of the software, from script mode to manual, to the log, to the results, to the overall Test Suite, input data, its all easy to find when you are a newbie.  In Script view you get method and parameter prompts to speed up development.  Overall, the product is dependable - for instance, if you hit Stop to stop a long-running script, it stops!  ",null,null,0.8,FALSE,"C","Elize","53","Software Tester","Stander","Capterra","FreeTrial","Easy for a newbie to navigate",null,null,"2019-04-18T15:28:07Z","",""
null,0.14658531525968566,"I don't like how I can't test Internet Explorer on Mac OS X",null,0.6,1,null,"Capterra___1487288","1487288","VendorReferredIncentivized",TRUE,0.8,null,"Relatively easy to use, very accessible, and available on all platforms!",null,null,0.7,FALSE,"I","Vlad","124","QA Engineer","Bondarenko","Capterra","FreeTrial","Great software",1,null,"2019-04-18T15:27:12Z","",""
null,0.08481200102473177,"Unable to scroll inside a web wrapper.
I needed to have an object scrolled onto the viewport but was not able to get that done.
",0.6,0.6,0.8,null,"Capterra___1487286","1487286","VendorReferredIncentivized",TRUE,0.8,null,"Was easy to navigate and makes tests.
Was able to record a test in about 10 minutes
Great community of people trying to help each other.",null,null,0.7,FALSE,"E","Seung (Danny)","96","QA Consultant","Chun, PSM","Capterra","LessThan6Months","Still needs improvements",null,null,"2019-04-18T15:26:16Z","",""
null,0.5034386681082995,"On my last use:
The provided finding element is based on absolute Xpath where a relative one could be more human readable
Not support for distributed testing
Not support for Desktop apps (which may not be a concern for this tool since its main goal is web/mobile and API testing)
",null,1,0.8,"As an old-fashion! software tester and former developer, personally, I am not a big fan of GUI tools for testing webUI and APIs since I do prefer doing functional and load testing with my own code but I would recommend using Katalon studio to any Software testers and developers because of its wonderful design and their ongoing progress in this domain.","Capterra___1487272","1487272","VendorReferredIncentivized",TRUE,1,null,"Easy to use for junior testers  and most of the developers at any level
Powerful yet simple ""Record/Replay"" feature
Provide code with many programming languages based on recorded scenarios
Free to use
Wonderful plugins available to empower this tool for many porpuses",null,null,0.8,FALSE,"G","Mehdi","4","Software QA Developer","Shokoohi","Capterra","LessThan12Months","Best Gui tool to test webUI (till today!)",null,null,"2019-04-18T15:22:12Z","",""
null,0.6917853480188468,"I think one feature I am not satisfied is handling the webview in mobile apps. I know there is a method in Katalon which allow us to switch from native apps to webview. But it seems like it does not work for me. When I post the question in forum, I did not get the solution neither. Currently I am working on testing hybrid apps with webview in it. I hope one day you can fix this.",0.8,1,1,"I used appium before I know katalon. I think katalon is easier compared with appium. Especially for verify the element displayed or not. In Katalon, we have special method to verify element not exist. Katalon is more user friendly and easier to manage the test case. ","Capterra___1487267","1487267","VendorReferredIncentivized",TRUE,1,null,"It is convenient and integrated with Selenium and Appium. It almost has all the features what Sele/App have. Besides, it has its own defined methods which can be used very efficiently to do the testing work. For example, which you want to scroll to a certain text, all you need to do is use scrollToText() without handling the XY coordinate. I truly thank Katalon for making my work easier!",null,null,1,TRUE,"E","Mengnan","4","Software Developer(Testing)","Xu","Capterra","LessThan12Months","Katalon is my daily use software for testing",1,null,"2019-04-18T15:21:02Z","",""
null,0.32955872691672916,"I am yet to find one to report most bothered issue. I have come across solution I have faced ",0.6,0.8,1,"Best open source automation tool out in the market has great potential ","Capterra___1487265","1487265","VendorReferredIncentivized",FALSE,1,null,"Best part of Katalon studio is how it has all the best character of Selenium and Appium . 
The way it stores the unique objects. ",null,null,1,FALSE,"H","Venkatesh","4","Conultant","Shrinivas","Capterra","LessThan6Months","Katalon as automation tool.",1,null,"2019-04-18T15:20:30Z","",""
null,0.2885338217489658,"Plugins are costly. If any possible you can reduce the cost of plugins.",0.8,1,1,null,"Capterra___1487227","1487227","VendorReferredIncentivized",FALSE,1,null,"Easy to automate the application. And also I used my production time was very effective.",null,null,0.9,FALSE,"A","Anandh","96","Software tester","R","Capterra","LessThan12Months","Good testing product",0.8,null,"2019-04-18T15:06:03Z","",""
null,0.5480804886302582,"The documentation of Katalon could be more robust and descriptive. There are a couple things I've tried to do that I had to figure out on my own because the documentation wasn't clear",null,0.8,1,"Katalon has been a great introduction to automation testing that we haven't been able to achieve to this point. It is simple enough to learn for those with and without coding experience. We have been able to create a whole suite of API tests through the various functionality which has been really helpful","Capterra___1487217","1487217","VendorReferredIncentivized",TRUE,0.8,null,"I love the recording feature of the software that allows me to quickly create object repositories or just do a step by step of the website I test.",null,null,0.9,TRUE,"D","Jeremy","4","QA Engineer","Troff","Capterra","LessThan12Months","Robust Automation Tool for all Positions",1,null,"2019-04-18T15:02:16Z","",""
null,0.5131973020493628,"The Katalon analytics provided is only web-based, our organization will not put any information on such an application, however, after to talking to one of the developers, I hear a server-side application in the pipeline which sounds interesting. ",1,1,1,"Absolutely great, our organization had only really dabbled into the world of automation until we came across katalon. I'm now loving getting stuck in and learning as I go along. Would recommend to every team. ","Capterra___1487212","1487212","VendorReferredIncentivized",FALSE,1,null,"The ease of use - it's much less of a learning curve than other options such as selenium. I myself have only been an automation tester for a few months and already have a good understanding and am writing pretty robust scripts. The community in katalon is great, its a small yet growing community with lots of willing and helpful users. I myself have become an avid user of the tool and the forum. ",null,null,1,FALSE,"D","Harry","96","QC","Pulsford","Capterra","LessThan6Months","Katalon Studio -  the new generation in automation testing",1,null,"2019-04-18T15:00:32Z","",""
null,0.768067155923945,"Paid support
Frequent feature release takes time for installation everytime
",1,1,0.8,"We have a challenge to start over the automation immediately and there aren't any QA's who has much knowledge about it. In that case being a QA Developer I suggested on using Katalon studio to save time on setting up the framework from scratch. Having this tool handy and easy to use it doesn't take much time for our manual testers to write scripts using manual mode. I personally like the tool as it allows us to create custom keywords though the tool provides many pre-defined methods there is a requirement to create custom keywords as the application demands like retrieving the links from emails, verfying pdfs. Today we have had ample number of test cases developed using Katalon Studio. And we are further hoping to start working on API automation too using Katalon. ","Capterra___1487196","1487196","VendorReferredIncentivized",FALSE,0.8,null,"Powerful tool but easy to use and simple to deploy
Open Source Tool
Single tool provides features to perform Web UI, Mobile and API automation
Supports Page Object Modal
Provides Object Spy feature
Provides cross browser testing 
It has both manual and script  mode 
It has many pre-defined methods which helps the manual testers to create automation scripts 
Releases feature updates frequently 
Provides integration with various 3rd party tools like TestRail, qTest, Git, Jenkins
Provides great reports.


",null,null,0.9,FALSE,"G","navya","96","QA Developer","ravella","Capterra","LessThan12Months","A powerful automated testing tool at free of cost",0.8,null,"2019-04-18T14:54:48Z","",""
null,0.2111871562067921,"script language Groovy was hard for me because I am manly javascript developer",0.8,0.8,0.8,null,"Capterra___1487184","1487184","VendorReferredIncentivized",TRUE,1,null,"I like that it 's build on top of open source frameworks like selenium and has an integrated with CI/DevOps workflow and support several types of testing like cross-browser and api test and it's free.",null,null,0.9,TRUE,"A","Mohammad Khair","96","full stack developer","Albarmawi","Capterra","LessThan6Months","Wonderfull automation testing solution",1,null,"2019-04-18T14:48:54Z","",""
null,0.4451871565341912,"It has a learning curve but documentation and online learning materials are available",0.8,0.6,1,"I learned it and have now training several other coworkers to use it. ","Capterra___1487168","1487168","VendorReferredIncentivized",TRUE,0.8,null,"Katalon makes it possible to create an automated web to lead form submission process, via a unified graphical user interface.",null,null,1,FALSE,"E","Dustin","132","Web Designer II","Young","Capterra","LessThan12Months","Excellent Automated Form Submission Testing",1,null,"2019-04-18T14:43:15Z","",""
null,0.11117377377938699,"Marketing website does not seem to explain pricing. Did not figure out how to extend with custom tests or actions.",null,1,0.8,null,"Capterra___1487162","1487162","VendorReferredIncentivized",FALSE,0.8,null,"It's very easy to use. You can quickly record test scripts and execute them from the command line on a schedule. Tests should be created for every app feature and then you'll be notified on any failure. Very impressive.",null,null,0.8,FALSE,"C","Christian","77","Director of Technology and Integrations","Boynton","Capterra","FreeTrial","Test Websites and Web Services",null,null,"2019-04-18T14:41:41Z","",""
null,0.5327604908536844,"Limited support for Linux environments. Since most of the Federal agencies S/w development is on Linux environments, it will be good to see in the near future support for Linux",0.8,0.8,0.8,"This tool made it to easier to expand our DevOps Continuous Testing automation. Now the too l is open source, it is even easier to incorporate into our other programs.","Capterra___1487156","1487156","VendorReferredIncentivized",FALSE,0.8,null,"The tool can be used by a novice or a experienced s/w resource. ",null,null,0.8,FALSE,"D","Srinadh","4","Technical Program Manager","Arepally","Capterra","LessThan2Years","Finally a tool for Test Automation!",0.8,null,"2019-04-18T14:40:34Z","",""
null,0.14628049092700715,"Just start to use it. Can not think of anything so far.",1,1,1,null,"Capterra___1487155","1487155","VendorReferredIncentivized",FALSE,1,null,"Easy to use. User friendly. And it works!",null,null,1,FALSE,"B","Helen","132","Engineer","Lee","Capterra","LessThan6Months","Great software",1,null,"2019-04-18T14:39:38Z","",""
null,0.2666671579374118,"Not enough support for api testing compared to postman",0.6,0.8,0.6,null,"Capterra___1487135","1487135","VendorReferredIncentivized",TRUE,0.8,null,"UI interface is nice and recorder functions",null,null,0.7,TRUE,"C","Kannan","36","Senior QA analyst","Sethuraman","Capterra","LessThan12Months","Good, but could be better",null,null,"2019-04-18T14:32:29Z","",""
null,0.40520049156569143,"Very minimal complaint but the lack of color options for customization is the only con about this product. But, the developers have agreed to look into this so this complaint is almost non existent",1,1,1,"Extremely satisfied, Katalon will continue to be my automation tool of choice from now on. ","Capterra___1487120","1487120","VendorReferredIncentivized",FALSE,1,null,"Katalon integrates easily and quickly to our software and makes creating and executing tests a breeze. The ability to manually edit test cases adds a level of complexity that I have not experienced with other automation products",null,null,1,FALSE,"E","emmanuel","69","Qa Analyst","hernandez","Capterra","LessThan6Months","Everything we've been looking for",1,null,"2019-04-18T14:27:01Z","",""
null,0.1919471079155492,"Katalon is very difficult to set up. It requires downloading several other programs first, such as Selenium and Appium, and tying them all together. It doesn't just work right away.",0.4,0.4,0.6,null,"Capterra___1487115","1487115","VendorReferredIncentivized",FALSE,0.6,null,"I like that it's free and has a lot of features.",null,null,0.5,FALSE,"D","Scott","4","Quality Engineer","Wilson","Capterra","LessThan12Months","Katalon Review",0.8,null,"2019-04-18T14:26:01Z","",""
null,0.5166538251530594,"Limited to Web Automation.  If you need desktop automation, you have to look elsewhere as of this writing.",0.6,0.6,0.8,"I am not in QA or Testing.  I am using Katalon to automatically generate reports for some of our larger clients.  What used to take hours now gets done while I'm asleep  ","Capterra___1487113","1487113","NoIncentive",TRUE,0.8,null,"Automation software is not simple.  You need to have a basic understanding of Logic and a little bit of scripting experience to make full use of it.  Having said that Katalon is as simple to use as you can expect for what it does.",null,null,0.8,FALSE,"E","Phillip","4","Technical Account Manager","Loesch","Capterra","LessThan12Months","Not just for QA Testing",1,null,"2019-04-18T14:25:39Z","",""
null,1.02,"Integrations with performance test automation. Though it is a different area but needs to think on how can a single test case be used for various purpose that includes performance testing tool",0.8,1,1,"Great & excellent experience. Excited to leverage the tool's features anytime!!! 
","Capterra___1487100","1487100","VendorReferredIncentivized",FALSE,1,null,"Ease of Use - This is one of the most reason I like this tool as it makes everyone as automation engineers that includes manual testers and subject matter experts
Less Maintenance - Features like ""Auto-healing Smart Xpath"" brings your maintenance down
Continuous Improvements - I could see consistency in continuous improvements on various features and functionalities of this tool ",null,null,1,FALSE,"I","Gopalan","7","Test Architect","Muralitharan","Capterra","LessThan2Years","Best among other tools in the industry",1,null,"2019-04-18T14:19:12Z","",""
null,0.3896446426148618,"Limitation to convert into other scripts like java and run as desired in Studio",0.8,1,0.8,"One of the best tools I have used for testing. The support and forum is so lively and encouraging. One stop for many testing activities that could be accomplished with reports and Analytics.","Capterra___1487069","1487069","VendorReferredIncentivized",FALSE,1,null,"Recorder and playback with object repository and well designed tool",null,null,1,FALSE,"I","Thabithal","96","Quality Analyst ","Dorairaj","Capterra","LessThan2Years","Instant testing tool",1,null,"2019-04-18T14:07:20Z","",""
null,0.4253475825520321,"All the issues are taken care in each and every updates released",1,1,1,"Using it to Automate my applications at work and reduced the effort and made life easier","Capterra___1487067","1487067","VendorReferredIncentivized",FALSE,0.8,null,"the features and the  automatic code snippets for the record and go features",null,null,1,FALSE,"I","Shirisha","96","Quality Assurance Lead","Mandala","Capterra","LessThan12Months","Easy and best User friendly automation tool",1,null,"2019-04-18T14:06:27Z","",""
null,0.3898306669032423,"It takes a long time to open the tool initially.",1,1,1,null,"Capterra___1487034","1487034","VendorReferredIncentivized",TRUE,1,null,"Ease of use for both technical and non-technical people.",null,null,1,TRUE,"F","Muzaffar","133","QA","Janjua","Capterra","LessThan12Months","Great automation tool",1,null,"2019-04-18T13:54:44Z","",""
null,0.3999958766633758,"Code deployment to different environment and integration with DevOps.
",0.8,0.8,0.8,"Overall experience is good. Using this tool has really helped us in our automation framework for easy management of building customize libraries using page objects identification plus providing code export feature.","Capterra___1487030","1487030","VendorReferredIncentivized",FALSE,0.8,null,"I really like the code export feature as this is something which is missing in Selenium FF Add-on and it becomes very helpful in building automation framework with customize code.
Also really like the Analytics it provides for prior executions.",null,null,0.9,FALSE,"E","Waji","28","QA Lead","Abbas","Capterra","LessThan6Months","Good automation tool with multiple features",1,null,"2019-04-18T13:53:51Z","",""
null,0.3484150524590166,"There are places where the documentation is a little light. I will probably need to go outside of the established documentation when we are ready to elevate using this tool to more complex scenarios.",null,0.8,0.8,null,"Capterra___1487026","1487026","VendorReferredIncentivized",FALSE,0.8,null,"After a painful installation of a large functional testing system, we had low adoption rates and overall confusion. With no other training than reading the documentation and watching a few videos, I was able to put together the same sample test types that it took a week of training to do in the other tool.

There are aspects that I still need to research, but I am really impressed with the user-friendliness so far, and I really like that web, mobile, and api testing can all be done within one tool.",null,null,0.8,FALSE,"G","Jason","68","Senior Systems Analyst","Miller","Capterra","FreeTrial","Looking for a fresh start ... and found one",null,null,"2019-04-18T13:52:05Z","",""
null,0.24556091899325688,"This isn't a negative about Katalon, but rather my coworkers. My coworkers call Katalon ""Selenium"" since it leverages Selenium's core engine. I don't know why they don't call it Katalon...",null,1,1,"Simple and quick to implement automated unit and integration testing for our web application. ","Capterra___1487015","1487015","VendorReferredIncentivized",TRUE,1,null,"The installation was incredibly simple. Getting started was so easy! There was no ambiguity and takes nearly no time at all.",null,null,1,TRUE,"B","Kayla","4","Software Developer","Brown","Capterra","LessThan6Months","Automated Testing made Easy",1,null,"2019-04-18T13:47:38Z","",""
null,0.6026942527833579,"The integration of Katalon Analytics isn't the greatest. A lot of the times Katalon Analytics doesn't show all of the information from my test suite. Also, my test suite doesn't always show in Katalon Analytics or it takes a long time to update with my results. ",0.6,0.8,0.6,"This tool is a huge benefit it my testing of my companies software product. It has a lot of capabilities that help me test our product in multiple ways. ","Capterra___1486995","1486995","VendorReferredIncentivized",FALSE,0.8,null,"What I like the most is how easy it is to use Katalon. The functionality of the product is simple and easy to use. Also, the documentation that Katalon has is really impressive and useful. ",null,null,0.8,FALSE,"E","Nicholas","4","QA Analyst","Merritt","Capterra","LessThan2Years","My Review",1,null,"2019-04-18T13:39:28Z","",""
null,0.4968675865811416,"Not able to test desktop application like UFT and a bit slow starting the suite.",null,0.8,1,"Over all I really like this automation suite and think it well worth the money (free). Ease of use and report functionality is great. I think error messages for failed test cases could be made more user friendly.","Capterra___1486984","1486984","VendorReferredIncentivized",FALSE,0.8,null,"Ease of use, functionality, option to edit code or record manually, built in Git, and overall UI. Ability to run headless and unattended and sending email with reports.",null,null,0.8,FALSE,"G","Al","112","QA Analyst","M.","Capterra","LessThan12Months","Excellent Alternative to UFT",1,null,"2019-04-18T13:35:06Z","",""
null,0.5797609049485608,"Independent Project Structure - can access one project at once , reuse ability ofkeyworkds become less",0.6,0.8,1,"Build the regression suite for all the 25 applications we support. When there is any server/database upgrade we run the suite for all applications from cmd prompt which runs through windows batch one by one and sends  the summary report","Capterra___1486982","1486982","VendorReferredIncentivized",FALSE,0.8,null,"Recorder Functionality
Comes as a package 
Reporting
Cmd Execution
",null,null,1,FALSE,"I","Neena","96","Sr QA","Handa","Capterra","MoreThan2Years","Katalon Studio - Code less Test Tool",1,null,"2019-04-18T13:34:36Z","",""
null,0.33633505490639864,"Upgrade the software giving unexpected issues.",1,1,1,"Simply fantastic tool and it is far better than selenium & other open source tools","Capterra___1486981","1486981","VendorReferredIncentivized",TRUE,1,null,"It captures multiple Xpath for an element
GUI is very user friendly & i never faced crash
Data driven testing on multiple browsers is accurate & very fast
Result report is awesome ",null,null,1,TRUE,"A","Janakiram","84","QA Lead","N","Capterra","FreeTrial","All in one -Extraordinary tool  to automate REST,Web Apps,Mobile apps",1,null,"2019-04-18T13:34:19Z","",""
null,0.5726275870099264,"I would like you to be able to use languages ​​like php and javascript and integrate with api to run automated tests",0.6,0.8,0.8,"in my opinion the software is of quality, is continuously receiving update and allows many configuration and run test firefox, chrome, edge, ie.  I would like it to allow to program tests with the javascript language","Capterra___1486964","1486964","VendorReferredIncentivized",TRUE,0.8,"https://cdn0.capterra-static.com/profile-images/linkedin/323c60bd97d198f7dee2c883d6c59e35.jpeg","what I like the most is that it is free, allows you to run tests with the most famous browsers and allows you to execute different types of languages, in addition you can program without writing",null,null,1,FALSE,"D","Abel","8","Web developer","Naharro Morillo","Capterra","LessThan2Years","Good software to do test ",1,null,"2019-04-18T13:27:58Z","",""
null,0.4435008629016854,"It's idea is not that great. Needs improvement ",null,0.8,1,null,"Capterra___1486959","1486959","VendorReferredIncentivized",FALSE,0.8,null,"It's one of the best free automated tool for testing purpose",null,null,1,FALSE,"E","Kishor","41","Software testing engineer ","Anand","Capterra","LessThan2Years","Best free automated testing tool ",0.8,null,"2019-04-18T13:25:57Z","",""
null,0.33957430277631656,"The documentation is useful only in basic testing",null,1,0.8,null,"Capterra___1486944","1486944","VendorReferredIncentivized",FALSE,0.8,null,"It is really easy to use for basic testing
It is free
it has big forum - makes it easy to find answers",null,null,1,FALSE,"C","Myrtia","30","QA Tester","Papamichail","Capterra","LessThan2Years","Katalon Studio Review",null,null,"2019-04-18T13:20:27Z","",""
null,0.5470276361656913,"One thing that I don't like about Katalon Studio is its restrictiveness to writing scripts using Groovy and Java. I wish the team could expand further and allow other languages such as Python and C#. ",null,1,1,"I use Katalon to write test script for Salesforce.com platform such as creation of Leads, Plans, Accounts, Signup Process that has a shopping cart and a billing process, Opportunities, e.t.c. The experience with the tool so far has been pleasant. Easy to use and I love how the team is keeping up with new update and the improvements they make to the tool. I highly recommend this tool.","Capterra___1486943","1486943","VendorReferredIncentivized",TRUE,0.8,null,"I have been using Katalon Studio for almost 6 months now. I have been evaluating the product to see how it can help us in out Test Automation. I love the simplicity of Katalon Studio but at the same time it is a very powerful tool. I love how the project is organized into different meaningful folders. Also, I love how you can switch from manual mode to script mode to further expand the test scripts.
I'm pleased that Katalon has incorporated BDD Testing functionality of using Cucumber to create feature file that runs the scripts, it is a huge plus to the tool. I also love the just introduced Plugin Store, it will help us testers minimize the amount of time we could use to write more code for a certain function in our scripts.",null,null,1,FALSE,"E","Simon","80","Software Engineer","Magabe","Capterra","LessThan6Months","Best Test Automation Product in the Market",1,null,"2019-04-18T13:20:23Z","",""
null,0.1631076405356752,"It's not user-friendly but it's good, recommend adding additional settings to make it user friendly",1,1,1,null,"Capterra___1486942","1486942","VendorReferredIncentivized",FALSE,1,null,"History of request, plus higher timeouts limits",null,null,1,FALSE,"I","Nish","96","Tech support engineer","P","Capterra","LessThan12Months","Best API Tool",1,null,"2019-04-18T13:19:54Z","",""
null,0.3601857650623081,"It would be nice to have more integration with SCM tools other than JIRA, or to create a custom integration to another SCM product such as IBM Rational Team Concert.",1,1,1,null,"Capterra___1486934","1486934","VendorReferredIncentivized",FALSE,1,null,"The ease of use and performance.

Recording a test was painless and easy using the Katalon Recorder and the performance of running the test was much better than similar products, which cost much more.",null,null,1,FALSE,"A","James","96","Software Engineer","Kerns","Capterra","LessThan6Months","Great Automated Testing Solution",1,null,"2019-04-18T13:18:25Z","",""
null,0.3216010381141,"I was having trouble finding training material.",null,1,0.8,"We wanted something non programmers could use. I have testers that rejected any automation foe the fact they didn't want to learn programming, after a brief walk thru they were excited to start using Katalon.","Capterra___1486932","1486932","VendorReferredIncentivized",FALSE,0.8,null,"Ease of use,  all features that we need and more",null,null,1,FALSE,"A","Jan","6","Web designer","Traver","Capterra","LessThan6Months","Love it",1,null,"2019-04-18T13:18:06Z","",""
null,0.5271610443533937,"There is no dark background for when you have to script only white.  That C# selenium test can not be converted. ",0.8,0.8,0.6,"Katalon is a powerful tool it makes it easier to find objects and stores them in a repository.  You can also add functions into the production for easy multi use of the same code.  The product is much easier to use then Selenium.","Capterra___1486929","1486929","VendorReferredIncentivized",TRUE,0.8,null,"One of the main reasons I chose this tool for my team to use is because you don't already have to know how to program to use it.  This enables me to use people that are not as expensive to do our automation.  ",null,null,1,FALSE,"E","Robby","137","Quality Manager","Economides","Capterra","LessThan12Months","Easier, Cheaper and user friendly ",1,null,"2019-04-18T13:17:32Z","",""
null,0.211267753587836,"-iFrame issue was hard to workaround
-Need more tutorials and documentation",null,0.8,0.8,null,"Capterra___1486921","1486921","VendorReferredIncentivized",FALSE,1,null,"-Free software
-Many different types of testing, even able to do performance testing
-Able to utilize scripting/Groovy to get what you need
-Easy to pickup if no iFrame is involved
-Plugins available now",null,null,0.9,FALSE,"I","Ben","116","Developer","OBrien","Capterra","LessThan6Months","Enjoying the Customization",1,null,"2019-04-18T13:14:31Z","",""
null,0.29833443245742,"Tends to revert to using XPath more often than I would like. There are situations where you can easily ""Find Element By ID, Class, etc."" but Katalon Studio just gives you the XPath. My preference is not to use it because it's less understandable.",null,1,0.8,"Despite the cons, I still use it as a starting point for my testing.","Capterra___1486919","1486919","VendorReferredIncentivized",TRUE,0.8,"https://cdn0.capterra-static.com/profile-images/linkedin/593a4ee62db0236fdba31d72f5048f46.jpeg","Lets you easily record your testing, as if you were a user, and translates it into code.",null,null,0.8,FALSE,"H","Yosef","4","AI Developer","Sheinfil","Capterra","LessThan2Years","A Great Help for Web App Testing",null,null,"2019-04-18T13:14:03Z","",""
null,0.2463486814092778,"I already have installed katalon and when i am trying to update to the latest version ,i am not able to do .",0.6,0.8,1,"I am still working on it to learn more .Till now the experience is very good for me and the documentation is very helpful to review if i am stuck .","Capterra___1486911","1486911","VendorReferredIncentivized",TRUE,0.8,null,"I like the look and feel of the tool.I like the record and play option which will help to record the script and we can automate with very minimal coding language",null,null,0.8,TRUE,"I","prasanth","8","QA","chebrolu","Capterra","LessThan6Months","Very Good Tool for doing Web And Api Testing",1,null,"2019-04-18T13:08:56Z","",""
null,0.14450868146087345,"Not ease to set up framework to work across a lot of enivironments.",null,0.8,0.8,null,"Capterra___1486909","1486909","VendorReferredIncentivized",TRUE,0.8,null,"Easy to use and recorded testing. Makes QAs jobs a lot easier.",null,null,0.7,FALSE,"B","James","96","Senior Test Engineer, CSM","Holman","Capterra","LessThan6Months","Senior Test Engineere",1,null,"2019-04-18T13:06:36Z","",""
null,0.2768953408522642,"sometimes delay in response when running the script",1,1,1,null,"Capterra___1486899","1486899","VendorReferredIncentivized",TRUE,1,"https://cdn0.capterra-static.com/profile-images/linkedin/dc6996c2550b0ad7ab9ad337f56ab8e8.jpeg","Best for play and record feature
multiple scripts can easily be merged ",null,null,1,FALSE,"F","Tanvi","96","Qa Analyst","Malik","Capterra","FreeTrial","Free tool to use",1,null,"2019-04-18T13:04:10Z","",""
null,0.6867086817683901,"The UI can be a smidge clunky at times and test suite organization and report output needs some enhancements.  I am sure these areas are probably on their roadmap, however, and will be addressed in the coming year.  They are very amenable to feedback.",1,1,1,"Since working on my current automation project, I've been able to log a number of defects and it has been reducing the tedious, repetitive work I do regularly as well as enhanced the quality of our releases.  I look forward to learning more about this amazing tool and seeing what's to come.  ","Capterra___1486895","1486895","VendorReferredIncentivized",FALSE,0.8,null,"I've been working with Katalon Studio for about 8 months now and have been very impressed with it's capabilities, rivaling other tools I've used that cost a boatload in annual license fees.  The ability to test both API calls and UI fills a need for the projects we are working on.  Continually updated and fantastic support forum.  Easy to use in manual or scripted mode, I moved from manual tests to scripted quickly thanks to many great tutorials and thorough documentation!",null,null,1,FALSE,"F","Morgan","27","QA Lead","Luce","Capterra","LessThan12Months","Helpful community, powerful tool!",1,null,"2019-04-18T13:02:28Z","",""
null,0.5332953484765276,"I do like the record function alot but often the use of x paths create fragile test. One are I would like to see the usability improve in in creating test with Date Slider information in the test whenever I am creating test that need to use date sensitive inputs the test often become fragile and my date sliding techniques only work from year to year. ",1,1,1,"I love this tool and it saves me hours of time in organizing and generating test cases.","Capterra___1486893","1486893","VendorReferredIncentivized",FALSE,1,null,"I like the usability of use and katalon and the ability to organize test cases and share then through GitHub.",null,null,1,FALSE,"F","Jared","4","QA Engineer II","Katzenberger","Capterra","LessThan12Months","Katalon  is the BOM!",null,null,"2019-04-18T13:02:04Z","",""
null,0.28260201701893056,"Script structure (it dont call valueble from another script) ",1,1,1,"I automated a lot of process easily and effective. ","Capterra___1486881","1486881","VendorReferredIncentivized",TRUE,1,null,"Ease of use
Support a lot of tools
Keywords",null,null,0.9,TRUE,"D","Ümit İlker","4","Software Test Engineering","KAYA","Capterra","LessThan6Months","Dear Katalon Studio Developers",0.8,null,"2019-04-18T12:56:46Z","",""
null,0.13765535041570218,"Sometimes it misses the locators.
It takes little time",1,1,1,null,"Capterra___1486879","1486879","VendorReferredIncentivized",TRUE,1,null,"With the help of the recorder easy to retrieve the code",null,null,1,TRUE,"C","Mohammad Abdur","96","SDET","Farukh Osman","Capterra","LessThan6Months","SDET",1,null,"2019-04-18T12:56:23Z","",""
null,0.27286867542514603,"software is buggy keep getting updates. ",0.6,0.6,0.8,null,"Capterra___1486876","1486876","VendorReferredIncentivized",FALSE,0.8,null,"Easy to use for manual tester and a good way to get started with code.",null,null,0.7,FALSE,"C","Swati","118","STE","Zarekar","Capterra","FreeTrial","Easy move for manual tester to move to Automation",0.6,null,"2019-04-18T12:54:49Z","",""
null,0.2794953505902902,"I think that with an optimization everything will be solved",1,1,1,null,"Capterra___1486870","1486870","VendorReferredIncentivized",FALSE,1,null,"It is very intuitive.
It is flexible.
Wide field of coverage in the tests.",null,null,1,FALSE,"D","Josue","102","QA ","Lugo","Capterra","LessThan6Months","Is an amazing tool!",1,null,"2019-04-18T12:50:50Z","",""
null,1.04,"It could have just been the application I was trying to automate, but it seemed like for most objects I had to go in an manually update the xpath. The xpath recorded didn't seem to work. I think this tool is pretty easy to use for basic test cases, but once you get into more complicated test cases it can get very cumbersome. I had good luck setting up the cases for my web application, and once they are set up the run with no problem. However, I had 0 luck setting up the mobile device testing. Again, it could have been the application itself, but there were a lot of extensions I needed to install in order to even get the device to plug in. Once I did, the point and click functionality did not seem as user friendly as the web application point and record functionality. ",null,0.6,0.6,null,"Capterra___1486868","1486868","VendorReferredIncentivized",TRUE,0.8,null,"I like that is was easy to download/install. The tutorials were good in helping me set up my initial project and test cases. I was brand new to automated testing so speaking from experience, I'd say this is a good tool for people who are new to automated testing and have little scripting experience. The point and click functionality is great because then people who are more on the business side can help get test cases set up and then turn to the developers if they need further help.",null,null,0.8,FALSE,"H","Michelle","96","Business Analyst","Miesner","Capterra","LessThan12Months","Free Version - Good for intended purpose",0.8,null,"2019-04-18T12:50:37Z","",""
